id,created_at,updated_at,slug,translation,sana_id,sana_name,is_iran
2727,2026-06-12 23:33:09.855349+00,2026-06-12 23:33:09.855349+00,,"{""fa"":""عليشرقي""}",11977,عليشرقي,
2728,2026-06-12 23:33:09.855349+00,2026-06-12 23:33:09.855349+00,,"{""fa"":""بدره""}",11978,بدره,
2729,2026-06-12 23:33:09.855349+00,2026-06-12 23:33:09.855349+00,,"{""fa"":""ديالي""}",11979,ديالي,
2730,2026-06-12 23:33:09.855349+00,2026-06-12 23:33:09.855349+00,,"{""fa"":""واسط""}",11980,واسط,
2731,2026-06-12 23:33:09.855349+00,2026-06-12 23:33:09.855349+00,,"{""fa"":""نعمانيه""}",11981,نعمانيه,
2732,2026-06-12 23:33:09.855349+00,2026-06-12 23:33:09.855349+00,,"{""fa"":""دهوك""}",11982,دهوك,
2733,2026-06-12 23:33:09.855349+00,2026-06-12 23:33:09.855349+00,,"{""fa"":""رواندوز""}",11983,رواندوز,
2734,2026-06-12 23:33:09.855349+00,2026-06-12 23:33:09.855349+00,,"{""fa"":""كوت""}",11984,كوت,
2735,2026-06-12 23:33:09.855349+00,2026-06-12 23:33:09.855349+00,,"{""fa"":""شيخسعيد""}",11985,شيخسعيد,
2736,2026-06-12 23:33:09.855349+00,2026-06-12 23:33:09.855349+00,,"{""fa"":""محموديه""}",11986,محموديه,
2737,2026-06-12 23:33:09.855349+00,2026-06-12 23:33:09.855349+00,,"{""fa"":""عظيميه""}",11987,عظيميه,
2738,2026-06-12 23:33:09.855349+00,2026-06-12 23:33:09.855349+00,,"{""fa"":""سماوه""}",11988,سماوه,
2739,2026-06-12 23:33:09.855349+00,2026-06-12 23:33:09.855349+00,,"{""fa"":""زاخو""}",11989,زاخو,
2740,2026-06-12 23:33:09.855349+00,2026-06-12 23:33:09.855349+00,,"{""fa"":""عنه""}",11990,عنه,
2741,2026-06-12 23:33:09.855349+00,2026-06-12 23:33:09.855349+00,,"{""fa"":""عماره""}",11991,عماره,
2742,2026-06-12 23:33:09.855349+00,2026-06-12 23:33:09.855349+00,,"{""fa"":""قلعه دزه""}",11992,قلعه دزه,
2743,2026-06-12 23:33:09.855349+00,2026-06-12 23:33:09.855349+00,,"{""fa"":""نينوا""}",11993,نينوا,
2744,2026-06-12 23:33:09.855349+00,2026-06-12 23:33:09.855349+00,,"{""fa"":""تميم""}",11994,تميم,
2745,2026-06-12 23:33:09.855349+00,2026-06-12 23:33:09.855349+00,,"{""fa"":""صلاحالدين""}",11995,صلاحالدين,
2746,2026-06-12 23:33:09.855349+00,2026-06-12 23:33:09.855349+00,,"{""fa"":""حبانيه""}",11996,حبانيه,
2747,2026-06-12 23:33:09.855349+00,2026-06-12 23:33:09.855349+00,,"{""fa"":""هنديه""}",11997,هنديه,
2748,2026-06-12 23:33:09.855349+00,2026-06-12 23:33:09.855349+00,,"{""fa"":""ميسان""}",11998,ميسان,
2749,2026-06-12 23:33:09.855349+00,2026-06-12 23:33:09.855349+00,,"{""fa"":""شطره""}",11999,شطره,
2750,2026-06-12 23:33:09.855349+00,2026-06-12 23:33:09.855349+00,,"{""fa"":""مثني""}",12000,مثني,
2751,2026-06-12 23:33:09.855349+00,2026-06-12 23:33:09.855349+00,,"{""fa"":""ذيقار""}",12001,ذيقار,
2752,2026-06-12 23:33:09.855349+00,2026-06-12 23:33:09.855349+00,,"{""fa"":""مسيب""}",12002,مسيب,
2753,2026-06-12 23:33:09.862962+00,2026-06-12 23:33:09.862962+00,,"{""fa"":""امقصر""}",12003,امقصر,
2754,2026-06-12 23:33:09.862962+00,2026-06-12 23:33:09.862962+00,,"{""fa"":""صفوان""}",12004,صفوان,
2755,2026-06-12 23:33:09.862962+00,2026-06-12 23:33:09.862962+00,,"{""fa"":""رميله""}",12005,رميله,
2756,2026-06-12 23:33:09.862962+00,2026-06-12 23:33:09.862962+00,,"{""fa"":""زبير""}",12006,زبير,
2757,2026-06-12 23:33:09.862962+00,2026-06-12 23:33:09.862962+00,,"{""fa"":""قرنه""}",12007,قرنه,
2758,2026-06-12 23:33:09.862962+00,2026-06-12 23:33:09.862962+00,,"{""fa"":""جليبه""}",12008,جليبه,
2759,2026-06-12 23:33:09.862962+00,2026-06-12 23:33:09.862962+00,,"{""fa"":""قلعهصالح""}",12009,قلعهصالح,
2760,2026-06-12 23:33:09.862962+00,2026-06-12 23:33:09.862962+00,,"{""fa"":""قلعهسكر""}",12010,قلعهسكر,
2761,2026-06-12 23:33:09.862962+00,2026-06-12 23:33:09.862962+00,,"{""fa"":""رفاعي""}",12011,رفاعي,
2762,2026-06-12 23:33:09.862962+00,2026-06-12 23:33:09.862962+00,,"{""fa"":""سوقالشيوخ""}",12012,سوقالشيوخ,
2763,2026-06-12 23:33:09.862962+00,2026-06-12 23:33:09.862962+00,,"{""fa"":""كوتالحي""}",12013,كوتالحي,
2764,2026-06-12 23:33:09.862962+00,2026-06-12 23:33:09.862962+00,,"{""fa"":""خانرهبه""}",12014,خانرهبه,
2765,2026-06-12 23:33:09.862962+00,2026-06-12 23:33:09.862962+00,,"{""fa"":""ابوصخير""}",12015,ابوصخير,
2766,2026-06-12 23:33:09.862962+00,2026-06-12 23:33:09.862962+00,,"{""fa"":""هاشميه""}",12016,هاشميه,
2767,2026-06-12 23:33:09.862962+00,2026-06-12 23:33:09.862962+00,,"{""fa"":""صويره""}",12017,صويره,
2768,2026-06-12 23:33:09.862962+00,2026-06-12 23:33:09.862962+00,,"{""fa"":""مقداديه""}",12018,مقداديه,
2769,2026-06-12 23:33:09.862962+00,2026-06-12 23:33:09.862962+00,,"{""fa"":""خالص""}",12019,خالص,
2770,2026-06-12 23:33:09.862962+00,2026-06-12 23:33:09.862962+00,,"{""fa"":""هيت""}",12020,هيت,
2771,2026-06-12 23:33:09.862962+00,2026-06-12 23:33:09.862962+00,,"{""fa"":""حديثه""}",12021,حديثه,
2772,2026-06-12 23:33:09.862962+00,2026-06-12 23:33:09.862962+00,,"{""fa"":""رطبه""}",12022,رطبه,
2773,2026-06-12 23:33:09.862962+00,2026-06-12 23:33:09.862962+00,,"{""fa"":""توليه""}",12023,توليه,
2774,2026-06-12 23:33:09.862962+00,2026-06-12 23:33:09.862962+00,,"{""fa"":""سنجار""}",12024,سنجار,
2775,2026-06-12 23:33:09.862962+00,2026-06-12 23:33:09.862962+00,,"{""fa"":""تلعفر""}",12025,تلعفر,
2776,2026-06-12 23:33:09.862962+00,2026-06-12 23:33:09.862962+00,,"{""fa"":""تلكوچك""}",12026,تلكوچك,
2777,2026-06-12 23:33:09.862962+00,2026-06-12 23:33:09.862962+00,,"{""fa"":""قياره""}",12027,قياره,
2778,2026-06-12 23:33:09.862962+00,2026-06-12 23:33:09.862962+00,,"{""fa"":""مخمور""}",12028,مخمور,
2779,2026-06-12 23:33:09.862962+00,2026-06-12 23:33:09.862962+00,,"{""fa"":""شرقاط""}",12029,شرقاط,
2780,2026-06-12 23:33:09.862962+00,2026-06-12 23:33:09.862962+00,,"{""fa"":""بايحسن""}",12030,بايحسن,
2781,2026-06-12 23:33:09.862962+00,2026-06-12 23:33:09.862962+00,,"{""fa"":""زمار""}",12031,زمار,
2782,2026-06-12 23:33:09.862962+00,2026-06-12 23:33:09.862962+00,,"{""fa"":""عينسفني""}",12032,عينسفني,
2783,2026-06-12 23:33:09.862962+00,2026-06-12 23:33:09.862962+00,,"{""fa"":""عماديه""}",12033,عماديه,
2784,2026-06-12 23:33:09.862962+00,2026-06-12 23:33:09.862962+00,,"{""fa"":""عقره""}",12034,عقره,
2785,2026-06-12 23:33:09.862962+00,2026-06-12 23:33:09.862962+00,,"{""fa"":""ميرگهسور""}",12035,ميرگهسور,
2786,2026-06-12 23:33:09.862962+00,2026-06-12 23:33:09.862962+00,,"{""fa"":""شقلاوه""}",12036,شقلاوه,
2787,2026-06-12 23:33:09.862962+00,2026-06-12 23:33:09.862962+00,,"{""fa"":""رانيه""}",12037,رانيه,
2788,2026-06-12 23:33:09.862962+00,2026-06-12 23:33:09.862962+00,,"{""fa"":""دوكان""}",12038,دوكان,
2789,2026-06-12 23:33:09.862962+00,2026-06-12 23:33:09.862962+00,,"{""fa"":""چوارته""}",12039,چوارته,
2790,2026-06-12 23:33:09.862962+00,2026-06-12 23:33:09.862962+00,,"{""fa"":""طقطق""}",12040,طقطق,
2791,2026-06-12 23:33:09.862962+00,2026-06-12 23:33:09.862962+00,,"{""fa"":""كويسنجق""}",12041,كويسنجق,
2792,2026-06-12 23:33:09.862962+00,2026-06-12 23:33:09.862962+00,,"{""fa"":""ديبگه""}",12042,ديبگه,
2793,2026-06-12 23:33:09.862962+00,2026-06-12 23:33:09.862962+00,,"{""fa"":""امان""}",12043,امان,
2794,2026-06-12 23:33:09.862962+00,2026-06-12 23:33:09.862962+00,,"{""fa"":""ارزق""}",12044,ارزق,
2795,2026-06-12 23:33:09.862962+00,2026-06-12 23:33:09.862962+00,,"{""fa"":""بعير""}",12045,بعير,
2796,2026-06-12 23:33:09.862962+00,2026-06-12 23:33:09.862962+00,,"{""fa"":""الجفر""}",12046,الجفر,
2797,2026-06-12 23:33:09.862962+00,2026-06-12 23:33:09.862962+00,,"{""fa"":""المدوره""}",12047,المدوره,
2798,2026-06-12 23:33:09.862962+00,2026-06-12 23:33:09.862962+00,,"{""fa"":""المفرغ""}",12048,المفرغ,
2799,2026-06-12 23:33:09.862962+00,2026-06-12 23:33:09.862962+00,,"{""fa"":""الرمطا""}",12049,الرمطا,
2800,2026-06-12 23:33:09.862962+00,2026-06-12 23:33:09.862962+00,,"{""fa"":""الحمام""}",12050,الحمام,
2801,2026-06-12 23:33:09.862962+00,2026-06-12 23:33:09.862962+00,,"{""fa"":""اربيد""}",12051,اربيد,
2802,2026-06-12 23:33:09.862962+00,2026-06-12 23:33:09.862962+00,,"{""fa"":""جرش""}",12052,جرش,
2803,2026-06-12 23:33:09.862962+00,2026-06-12 23:33:09.862962+00,,"{""fa"":""زرقا""}",12053,زرقا,
2804,2026-06-12 23:33:09.862962+00,2026-06-12 23:33:09.862962+00,,"{""fa"":""اسالط""}",12054,اسالط,
2805,2026-06-12 23:33:09.862962+00,2026-06-12 23:33:09.862962+00,,"{""fa"":""الكرم""}",12055,الكرم,
2806,2026-06-12 23:33:09.862962+00,2026-06-12 23:33:09.862962+00,,"{""fa"":""مدابه""}",12056,مدابه,
2807,2026-06-12 23:33:09.862962+00,2026-06-12 23:33:09.862962+00,,"{""fa"":""ضيبان""}",12057,ضيبان,
2808,2026-06-12 23:33:09.862962+00,2026-06-12 23:33:09.862962+00,,"{""fa"":""الرباه""}",12058,الرباه,
2809,2026-06-12 23:33:09.862962+00,2026-06-12 23:33:09.862962+00,,"{""fa"":""المزرعه""}",12059,المزرعه,
2810,2026-06-12 23:33:09.862962+00,2026-06-12 23:33:09.862962+00,,"{""fa"":""كرك""}",12060,كرك,
2811,2026-06-12 23:33:09.862962+00,2026-06-12 23:33:09.862962+00,,"{""fa"":""اصفي""}",12061,اصفي,
2812,2026-06-12 23:33:09.862962+00,2026-06-12 23:33:09.862962+00,,"{""fa"":""الحسينيه""}",12062,الحسينيه,
2813,2026-06-12 23:33:09.862962+00,2026-06-12 23:33:09.862962+00,,"{""fa"":""گوزار""}",12063,گوزار,
2814,2026-06-12 23:33:09.862962+00,2026-06-12 23:33:09.862962+00,,"{""fa"":""سمرقند""}",12064,سمرقند,
2815,2026-06-12 23:33:09.862962+00,2026-06-12 23:33:09.862962+00,,"{""fa"":""دربند""}",12065,دربند,
2816,2026-06-12 23:33:09.862962+00,2026-06-12 23:33:09.862962+00,,"{""fa"":""بخارا""}",12066,بخارا,
2817,2026-06-12 23:33:09.862962+00,2026-06-12 23:33:09.862962+00,,"{""fa"":""انديجان""}",12067,انديجان,
2818,2026-06-12 23:33:09.862962+00,2026-06-12 23:33:09.862962+00,,"{""fa"":""نمنگان""}",12068,نمنگان,
2819,2026-06-12 23:33:09.862962+00,2026-06-12 23:33:09.862962+00,,"{""fa"":""آلماليق""}",12069,آلماليق,
2820,2026-06-12 23:33:09.862962+00,2026-06-12 23:33:09.862962+00,,"{""fa"":""پسقند""}",12070,پسقند,
2821,2026-06-12 23:33:09.862962+00,2026-06-12 23:33:09.862962+00,,"{""fa"":""شرآباد""}",12071,شرآباد,
2822,2026-06-12 23:33:09.862962+00,2026-06-12 23:33:09.862962+00,,"{""fa"":""آنگرن""}",12072,آنگرن,
2823,2026-06-12 23:33:09.862962+00,2026-06-12 23:33:09.862962+00,,"{""fa"":""توي تپه""}",12073,توي تپه,
2824,2026-06-12 23:33:09.862962+00,2026-06-12 23:33:09.862962+00,,"{""fa"":""سيردريا""}",12074,سيردريا,
2825,2026-06-12 23:33:09.862962+00,2026-06-12 23:33:09.862962+00,,"{""fa"":""ياختاقو""}",12075,ياختاقو,
2826,2026-06-12 23:33:09.862962+00,2026-06-12 23:33:09.862962+00,,"{""fa"":""جيزاخ""}",12076,جيزاخ,
2827,2026-06-12 23:33:09.862962+00,2026-06-12 23:33:09.862962+00,,"{""fa"":""قوسايقودوك""}",12077,قوسايقودوك,
2828,2026-06-12 23:33:09.862962+00,2026-06-12 23:33:09.862962+00,,"{""fa"":""دنائو""}",12078,دنائو,
2829,2026-06-12 23:33:09.862962+00,2026-06-12 23:33:09.862962+00,,"{""fa"":""شورچي""}",12079,شورچي,
2830,2026-06-12 23:33:09.862962+00,2026-06-12 23:33:09.862962+00,,"{""fa"":""قومغرقان""}",12080,قومغرقان,
2831,2026-06-12 23:33:09.862962+00,2026-06-12 23:33:09.862962+00,,"{""fa"":""جرقرغان""}",12081,جرقرغان,
2832,2026-06-12 23:33:09.862962+00,2026-06-12 23:33:09.862962+00,,"{""fa"":""نورآتا""}",12082,نورآتا,
2833,2026-06-12 23:33:09.862962+00,2026-06-12 23:33:09.862962+00,,"{""fa"":""كاتاقرغان""}",12083,كاتاقرغان,
2834,2026-06-12 23:33:09.862962+00,2026-06-12 23:33:09.862962+00,,"{""fa"":""كيتاب""}",12084,كيتاب,
2835,2026-06-12 23:33:09.862962+00,2026-06-12 23:33:09.862962+00,,"{""fa"":""قاماشي""}",12085,قاماشي,
2836,2026-06-12 23:33:09.862962+00,2026-06-12 23:33:09.862962+00,,"{""fa"":""قوقچا""}",12086,قوقچا,
2837,2026-06-12 23:33:09.862962+00,2026-06-12 23:33:09.862962+00,,"{""fa"":""كرمانا""}",12087,كرمانا,
2838,2026-06-12 23:33:09.862962+00,2026-06-12 23:33:09.862962+00,,"{""fa"":""مبارك""}",12088,مبارك,
2839,2026-06-12 23:33:09.862962+00,2026-06-12 23:33:09.862962+00,,"{""fa"":""كاقان""}",12089,كاقان,
2840,2026-06-12 23:33:09.862962+00,2026-06-12 23:33:09.862962+00,,"{""fa"":""جانگلدي""}",12090,جانگلدي,
2841,2026-06-12 23:33:09.862962+00,2026-06-12 23:33:09.862962+00,,"{""fa"":""شاريقتي""}",12091,شاريقتي,
2842,2026-06-12 23:33:09.862962+00,2026-06-12 23:33:09.862962+00,,"{""fa"":""تامديبولاق""}",12092,تامديبولاق,
2843,2026-06-12 23:33:09.862962+00,2026-06-12 23:33:09.862962+00,,"{""fa"":""اوچقودوق""}",12093,اوچقودوق,
2844,2026-06-12 23:33:09.862962+00,2026-06-12 23:33:09.862962+00,,"{""fa"":""آيتيم""}",12094,آيتيم,
2845,2026-06-12 23:33:09.862962+00,2026-06-12 23:33:09.862962+00,,"{""fa"":""كولقودوق""}",12095,كولقودوق,
2846,2026-06-12 23:33:09.862962+00,2026-06-12 23:33:09.862962+00,,"{""fa"":""قارشي""}",12096,قارشي,
2847,2026-06-12 23:33:09.862962+00,2026-06-12 23:33:09.862962+00,,"{""fa"":""قرهقل""}",12097,قرهقل,
2848,2026-06-12 23:33:09.862962+00,2026-06-12 23:33:09.862962+00,,"{""fa"":""گازلي""}",12098,گازلي,
2849,2026-06-12 23:33:09.862962+00,2026-06-12 23:33:09.862962+00,,"{""fa"":""تورتقول""}",12099,تورتقول,
2850,2026-06-12 23:33:09.862962+00,2026-06-12 23:33:09.862962+00,,"{""fa"":""بيروني""}",12100,بيروني,
2851,2026-06-12 23:33:09.862962+00,2026-06-12 23:33:09.862962+00,,"{""fa"":""ايمنيكارلاماكسا""}",12101,ايمنيكارلاماكسا,
2852,2026-06-12 23:33:09.862962+00,2026-06-12 23:33:09.862962+00,,"{""fa"":""نوكوس""}",12102,نوكوس,
2853,2026-06-12 23:33:09.870703+00,2026-06-12 23:33:09.870703+00,,"{""fa"":""چيمباي""}",12103,چيمباي,
2854,2026-06-12 23:33:09.870703+00,2026-06-12 23:33:09.870703+00,,"{""fa"":""قونقراد""}",12104,قونقراد,
2855,2026-06-12 23:33:09.870703+00,2026-06-12 23:33:09.870703+00,,"{""fa"":""مويناي""}",12105,مويناي,
2856,2026-06-12 23:33:09.870703+00,2026-06-12 23:33:09.870703+00,,"{""fa"":""كابانباي""}",12106,كابانباي,
2857,2026-06-12 23:33:09.870703+00,2026-06-12 23:33:09.870703+00,,"{""fa"":""اوشساي""}",12107,اوشساي,
2858,2026-06-12 23:33:09.870703+00,2026-06-12 23:33:09.870703+00,,"{""fa"":""قراقالپاقيا""}",12108,قراقالپاقيا,
2859,2026-06-12 23:33:09.870703+00,2026-06-12 23:33:09.870703+00,,"{""fa"":""ياسليق""}",12109,ياسليق,
2860,2026-06-12 23:33:09.870703+00,2026-06-12 23:33:09.870703+00,,"{""fa"":""فرغانه""}",12110,فرغانه,
2861,2026-06-12 23:33:09.870703+00,2026-06-12 23:33:09.870703+00,,"{""fa"":""دبي""}",12111,دبي,
2862,2026-06-12 23:33:09.870703+00,2026-06-12 23:33:09.870703+00,,"{""fa"":""ابوظبي""}",12112,ابوظبي,
2863,2026-06-12 23:33:09.870703+00,2026-06-12 23:33:09.870703+00,,"{""fa"":""راسالخيمه""}",12113,راسالخيمه,
2864,2026-06-12 23:33:09.870703+00,2026-06-12 23:33:09.870703+00,,"{""fa"":""العين""}",12114,العين,
2865,2026-06-12 23:33:09.870703+00,2026-06-12 23:33:09.870703+00,,"{""fa"":""عجمان""}",12115,عجمان,
2866,2026-06-12 23:33:09.870703+00,2026-06-12 23:33:09.870703+00,,"{""fa"":""فجيره""}",12116,فجيره,
2867,2026-06-12 23:33:09.870703+00,2026-06-12 23:33:09.870703+00,,"{""fa"":""غيل""}",12117,غيل,
2868,2026-06-12 23:33:09.870703+00,2026-06-12 23:33:09.870703+00,,"{""fa"":""كلبا""}",12118,كلبا,
2869,2026-06-12 23:33:09.870703+00,2026-06-12 23:33:09.870703+00,,"{""fa"":""خورفكان""}",12119,خورفكان,
2870,2026-06-12 23:33:09.870703+00,2026-06-12 23:33:09.870703+00,,"{""fa"":""دبا""}",12120,دبا,
2871,2026-06-12 23:33:09.870703+00,2026-06-12 23:33:09.870703+00,,"{""fa"":""سمرات""}",12121,سمرات,
2872,2026-06-12 23:33:09.870703+00,2026-06-12 23:33:09.870703+00,,"{""fa"":""غليله""}",12122,غليله,
2873,2026-06-12 23:33:09.870703+00,2026-06-12 23:33:09.870703+00,,"{""fa"":""ميناسقر""}",12123,ميناسقر,
2874,2026-06-12 23:33:09.870703+00,2026-06-12 23:33:09.870703+00,,"{""fa"":""موعيرض""}",12124,موعيرض,
2875,2026-06-12 23:33:09.870703+00,2026-06-12 23:33:09.870703+00,,"{""fa"":""سيحالرمس""}",12125,سيحالرمس,
2876,2026-06-12 23:33:09.870703+00,2026-06-12 23:33:09.870703+00,,"{""fa"":""امالقيوين""}",12126,امالقيوين,
2877,2026-06-12 23:33:09.870703+00,2026-06-12 23:33:09.870703+00,,"{""fa"":""الحمريه""}",12127,الحمريه,
2878,2026-06-12 23:33:09.870703+00,2026-06-12 23:33:09.870703+00,,"{""fa"":""جوميره""}",12128,جوميره,
2879,2026-06-12 23:33:09.870703+00,2026-06-12 23:33:09.870703+00,,"{""fa"":""فلجالموعلا""}",12129,فلجالموعلا,
2880,2026-06-12 23:33:09.870703+00,2026-06-12 23:33:09.870703+00,,"{""fa"":""باندونگ""}",12130,باندونگ,
2881,2026-06-12 23:33:09.870703+00,2026-06-12 23:33:09.870703+00,,"{""fa"":""جاكارتا""}",12131,جاكارتا,
2882,2026-06-12 23:33:09.870703+00,2026-06-12 23:33:09.870703+00,,"{""fa"":""مدان""}",12132,مدان,
2883,2026-06-12 23:33:09.870703+00,2026-06-12 23:33:09.870703+00,,"{""fa"":""سمارانگ""}",12133,سمارانگ,
2884,2026-06-12 23:33:09.870703+00,2026-06-12 23:33:09.870703+00,,"{""fa"":""جاوه""}",12134,جاوه,
2885,2026-06-12 23:33:09.870703+00,2026-06-12 23:33:09.870703+00,,"{""fa"":""سورابايا""}",12135,سورابايا,
2886,2026-06-12 23:33:09.870703+00,2026-06-12 23:33:09.870703+00,,"{""fa"":""دنپاسار""}",12136,دنپاسار,
2887,2026-06-12 23:33:09.870703+00,2026-06-12 23:33:09.870703+00,,"{""fa"":""ماتارام""}",12137,ماتارام,
2888,2026-06-12 23:33:09.870703+00,2026-06-12 23:33:09.870703+00,,"{""fa"":""يوگياكارتا""}",12138,يوگياكارتا,
2889,2026-06-12 23:33:09.870703+00,2026-06-12 23:33:09.870703+00,,"{""fa"":""كوپانگ""}",12139,كوپانگ,
2890,2026-06-12 23:33:09.870703+00,2026-06-12 23:33:09.870703+00,,"{""fa"":""لامپونگ""}",12140,لامپونگ,
2891,2026-06-12 23:33:09.870703+00,2026-06-12 23:33:09.870703+00,,"{""fa"":""پالمبانگ""}",12141,پالمبانگ,
2892,2026-06-12 23:33:09.870703+00,2026-06-12 23:33:09.870703+00,,"{""fa"":""سوماترا""}",12142,سوماترا,
2893,2026-06-12 23:33:09.870703+00,2026-06-12 23:33:09.870703+00,,"{""fa"":""جامبي""}",12143,جامبي,
2894,2026-06-12 23:33:09.870703+00,2026-06-12 23:33:09.870703+00,,"{""fa"":""پكانبارو""}",12144,پكانبارو,
2895,2026-06-12 23:33:09.870703+00,2026-06-12 23:33:09.870703+00,,"{""fa"":""بنگكولو""}",12145,بنگكولو,
2896,2026-06-12 23:33:09.870703+00,2026-06-12 23:33:09.870703+00,,"{""fa"":""بانداآچه""}",12146,بانداآچه,
2897,2026-06-12 23:33:09.870703+00,2026-06-12 23:33:09.870703+00,,"{""fa"":""منامه""}",12147,منامه,
2898,2026-06-12 23:33:09.870703+00,2026-06-12 23:33:09.870703+00,,"{""fa"":""سماهيج""}",12148,سماهيج,
2899,2026-06-12 23:33:09.870703+00,2026-06-12 23:33:09.870703+00,,"{""fa"":""محرق""}",12149,محرق,
2900,2026-06-12 23:33:09.870703+00,2026-06-12 23:33:09.870703+00,,"{""fa"":""زيماه""}",12150,زيماه,
2901,2026-06-12 23:33:09.870703+00,2026-06-12 23:33:09.870703+00,,"{""fa"":""عارد""}",12151,عارد,
2902,2026-06-12 23:33:09.870703+00,2026-06-12 23:33:09.870703+00,,"{""fa"":""حلاتابومهير""}",12152,حلاتابومهير,
2903,2026-06-12 23:33:09.870703+00,2026-06-12 23:33:09.870703+00,,"{""fa"":""زينج""}",12153,زينج,
2904,2026-06-12 23:33:09.870703+00,2026-06-12 23:33:09.870703+00,,"{""fa"":""سهلاهالفوقيه""}",12154,سهلاهالفوقيه,
2905,2026-06-12 23:33:09.870703+00,2026-06-12 23:33:09.870703+00,,"{""fa"":""خوره""}",12155,خوره,
2906,2026-06-12 23:33:09.870703+00,2026-06-12 23:33:09.870703+00,,"{""fa"":""توبلي""}",12156,توبلي,
2907,2026-06-12 23:33:09.870703+00,2026-06-12 23:33:09.870703+00,,"{""fa"":""حليتعبدالصالح""}",12157,حليتعبدالصالح,
2908,2026-06-12 23:33:09.870703+00,2026-06-12 23:33:09.870703+00,,"{""fa"":""قوبيط""}",12158,قوبيط,
2909,2026-06-12 23:33:09.870703+00,2026-06-12 23:33:09.870703+00,,"{""fa"":""علي""}",12159,علي,
2910,2026-06-12 23:33:09.870703+00,2026-06-12 23:33:09.870703+00,,"{""fa"":""مدينهعيسي""}",12160,مدينهعيسي,
2911,2026-06-12 23:33:09.870703+00,2026-06-12 23:33:09.870703+00,,"{""fa"":""امجيدر""}",12161,امجيدر,
2912,2026-06-12 23:33:09.870703+00,2026-06-12 23:33:09.870703+00,,"{""fa"":""عوالي""}",12162,عوالي,
2913,2026-06-12 23:33:09.870703+00,2026-06-12 23:33:09.870703+00,,"{""fa"":""سند""}",12163,سند,
2914,2026-06-12 23:33:09.870703+00,2026-06-12 23:33:09.870703+00,,"{""fa"":""اشاخير""}",12164,اشاخير,
2915,2026-06-12 23:33:09.870703+00,2026-06-12 23:33:09.870703+00,,"{""fa"":""عسكر""}",12165,عسكر,
2916,2026-06-12 23:33:09.870703+00,2026-06-12 23:33:09.870703+00,,"{""fa"":""شهركان""}",12166,شهركان,
2917,2026-06-12 23:33:09.870703+00,2026-06-12 23:33:09.870703+00,,"{""fa"":""خروغ""}",12167,خروغ,
2918,2026-06-12 23:33:09.870703+00,2026-06-12 23:33:09.870703+00,,"{""fa"":""خجند""}",12168,خجند,
2919,2026-06-12 23:33:09.870703+00,2026-06-12 23:33:09.870703+00,,"{""fa"":""مرغاب""}",12169,مرغاب,
2920,2026-06-12 23:33:09.870703+00,2026-06-12 23:33:09.870703+00,,"{""fa"":""ساجماك""}",12170,ساجماك,
2921,2026-06-12 23:33:09.870703+00,2026-06-12 23:33:09.870703+00,,"{""fa"":""توختاميش""}",12171,توختاميش,
2922,2026-06-12 23:33:09.870703+00,2026-06-12 23:33:09.870703+00,,"{""fa"":""قزالرباط""}",12172,قزالرباط,
2923,2026-06-12 23:33:09.870703+00,2026-06-12 23:33:09.870703+00,,"{""fa"":""رانگكول""}",12173,رانگكول,
2924,2026-06-12 23:33:09.870703+00,2026-06-12 23:33:09.870703+00,,"{""fa"":""جارتيگومبز""}",12174,جارتيگومبز,
2925,2026-06-12 23:33:09.870703+00,2026-06-12 23:33:09.870703+00,,"{""fa"":""ماركانسو""}",12175,ماركانسو,
2926,2026-06-12 23:33:09.870703+00,2026-06-12 23:33:09.870703+00,,"{""fa"":""قرغان تپه""}",12176,قرغان تپه,
2927,2026-06-12 23:33:09.870703+00,2026-06-12 23:33:09.870703+00,,"{""fa"":""چوربورگ""}",12177,چوربورگ,
2928,2026-06-12 23:33:09.870703+00,2026-06-12 23:33:09.870703+00,,"{""fa"":""شارتوز""}",12178,شارتوز,
2929,2026-06-12 23:33:09.870703+00,2026-06-12 23:33:09.870703+00,,"{""fa"":""آيواج""}",12179,آيواج,
2930,2026-06-12 23:33:09.870703+00,2026-06-12 23:33:09.870703+00,,"{""fa"":""داردار""}",12180,داردار,
2931,2026-06-12 23:33:09.870703+00,2026-06-12 23:33:09.870703+00,,"{""fa"":""زرافشان""}",12181,زرافشان,
2932,2026-06-12 23:33:09.870703+00,2026-06-12 23:33:09.870703+00,,"{""fa"":""اورمتان""}",12182,اورمتان,
2933,2026-06-12 23:33:09.870703+00,2026-06-12 23:33:09.870703+00,,"{""fa"":""پنجيكنت""}",12183,پنجيكنت,
2934,2026-06-12 23:33:09.870703+00,2026-06-12 23:33:09.870703+00,,"{""fa"":""ووروخ""}",12184,ووروخ,
2935,2026-06-12 23:33:09.870703+00,2026-06-12 23:33:09.870703+00,,"{""fa"":""آقبايتال""}",12185,آقبايتال,
2936,2026-06-12 23:33:09.870703+00,2026-06-12 23:33:09.870703+00,,"{""fa"":""ايسفارا""}",12186,ايسفارا,
2937,2026-06-12 23:33:09.870703+00,2026-06-12 23:33:09.870703+00,,"{""fa"":""كانيپادام""}",12187,كانيپادام,
2938,2026-06-12 23:33:09.870703+00,2026-06-12 23:33:09.870703+00,,"{""fa"":""بوستان""}",12188,بوستان,
